volume,num,open,close,low,high,money,label
1.915522388,105,8170.25,8169,8167.74,8171.57,15648.94851,8168.25
3.5054,145,8170.35,8169.07,8169.07,8173.71,28642.46022,8169
1.9372,75,8174.17,8170.79,8170.35,8174.43,15831.37029,8169.07
3.977164501,115,8170.43,8173.62,8169.61,8174.44,32498.38268,8170.79
3.5224,108,8170.62,8169.62,8168.98,8173.89,28779.90043,8173.62
6.970621844,105,8164.89,8170.21,8164.25,8170.21,56922.8083,8169.62
4.791357551,67,8163.37,8164.88,8163.26,8165.09,39121.13832,8170.21
10.4605,161,8168.01,8163.37,8157.17,8168.01,85371.83122,8164.88
11.7648,160,8164.93,8167.76,8164.29,8175.29,96103.1551,8163.37
11.67836551,187,8149.17,8164.92,8149.17,8165.02,95255.84431,8167.76
31.3747,147,8153.8,8149.17,8148.72,8153.8,255737.4497,8164.92
13.2791,95,8152.48,8154.58,8152.48,8155.79,108282.1885,8149.17
7.9869,101,8150.37,8152.48,8150,8153.01,65097.46351,8154.58
6.067687597,74,8150.81,8150.07,8150,8150.81,49453.34656,8152.48
4.685406646,133,8150.81,8150.96,8150,8152.6,38190.73123,8150.07
7.368677679,190,8154.05,8150,8150,8155.27,60072.19176,8150.96
2.862489068,126,8155.73,8153.27,8152.92,8156.76,23344.63475,8150
2.630621583,142,8156.81,8155.72,8154.92,8157.05,21454.91133,8153.27
23.58767878,441,8168.35,8156,8156,8168.5,192527.8015,8155.72
4.573062213,109,8167.6,8168.35,8167.38,8169.2,37351.99052,8156
1.996140725,97,8169.83,8167.39,8167.39,8171.55,16307.3757,8168.35
2.076013572,97,8168.13,8169.02,8167.33,8169.76,16958.09695,8167.39
2.720820317,116,8166.06,8167.16,8165.3,8168.99,22220.9408,8169.02
5.7286,174,8171.13,8166.06,8164.65,8173.9,46787.02923,8167.16
5.7821,124,8176.61,8171.78,8171.78,8177.42,47269.27842,8166.06
7.1577,116,8176.12,8176.74,8175.62,8178.33,58530.93226,8171.78
2.1539,84,8178.28,8176.12,8175.86,8178.79,17613.32015,8176.74
1.932298767,61,8178.79,8178.24,8178.05,8178.87,15803.36228,8176.12
1.273682419,57,8178.84,8178.8,8178.07,8179.66,10417.5333,8178.24
1.0405,44,8181.68,8178.45,8178.45,8181.76,8511.28377,8178.8
2.323533328,74,8181.73,8181.73,8180.42,8182.46,19011.00073,8178.45
0.8717,49,8180.36,8181.73,8180.01,8181.73,7131.224385,8181.73
1.8682,72,8181.26,8180.24,8179.56,8182.89,15283.17887,8181.73
1.9135,71,8182.79,8180.81,8180.81,8182.89,15656.0622,8180.24
1.3126,78,8182.87,8182.79,8181.25,8183.69,10739.92476,8180.81
2.827650496,95,8183.57,8182.69,8182.06,8184.38,23139.18402,8182.79
24.72026824,117,8184.02,8183.57,8180,8185.4,202234.904,8182.69
8.745206737,137,8189.16,8184.01,8183.59,8189.41,71596.71379,8183.57
1.715711614,63,8189.31,8188.6,8187.04,8189.46,14048.11221,8184.01
20.05863995,124,8189.18,8187.44,8187.41,8192.37,164274.4679,8188.6
3.137053938,89,8189.19,8188.77,8187.29,8189.51,25687.30307,8187.44
1.400798502,83,8188.5,8189.19,8186.01,8189.19,11469.6586,8188.77
3.73676274,95,8188.38,8188.51,8187.43,8189.52,30599.80716,8189.19
8.960482961,139,8185.32,8188.26,8183.69,8188.26,73355.02922,8188.51
1.756763014,107,8188.72,8185.32,8182.88,8188.72,14380.22393,8188.26
5.110823215,129,8188.81,8188.72,8186,8189.53,41847.9271,8185.32
1.788025129,66,8187.36,8188.71,8187.36,8188.93,14641.25313,8188.72
2.8843,70,8188.09,8187.36,8186.43,8188.79,23615.27597,8188.71
7.106038708,84,8185.98,8188.08,8185.3,8188.56,58170.28489,8187.36
5.001645465,88,8188.65,8186,8186,8189.72,40950.26464,8188.08
0.956698743,74,8185.64,8188.65,8185.64,8189.84,7833.086961,8186
1.445968219,56,8185.98,8185.69,8185.16,8186.11,11836.47704,8188.65
2.311641742,72,8185.99,8185.98,8185.59,8187.39,18923.94757,8185.69
5.354419403,88,8181.41,8185.59,8181.41,8186.46,43818.82914,8185.98
7.113880597,99,8182.99,8181.4,8180.54,8183,58202.91741,8185.59
1.4554,49,8183.17,8183,8182.18,8183.17,11909.42901,8181.4
0.397,33,8183.98,8183.17,8183.11,8183.98,3248.801978,8183
0.522517768,19,8184,8183.98,8183.98,8184.81,4276.377618,8183.17
1.242964959,42,8184.2,8184.03,8183.97,8184.6,10172.48704,8183.98
1.8548,69,8185.35,8185.01,8184.2,8185.84,15181.29354,8184.03
4.7033,63,8185.13,8185.84,8185.03,8186.27,38499.8444,8185.01
2.1487,83,8181.87,8185.28,8181.87,8186.1,17587.15997,8185.84
1.618583826,79,8181.87,8182.27,8181.08,8182.68,13243.19349,8185.28
5.019369723,111,8183.11,8181.87,8181.87,8185.13,41073.82668,8182.27
1.891540734,97,8181.87,8182.68,8181.87,8185.32,15478.76709,8181.87
2.003590355,77,8182.66,8181.87,8181.66,8183.48,16394.43538,8182.68
2.75307789,100,8181.22,8182.83,8181.06,8183.67,22525.90087,8181.87
2.765644687,111,8183,8182.22,8180.41,8183,22628.50483,8182.83
3.579070447,128,8182.11,8182.23,8182.11,8185.5,29290.28121,8182.22
1.907055535,87,8181.06,8183.93,8180.25,8183.93,15602.33266,8182.23
0.2822,29,8181.05,8181.06,8180.25,8181.06,2308.64278,8183.93
5.7176,70,8181.48,8180.25,8180.06,8182.34,46776.42828,8181.06
5.835332973,118,8186.1,8182.05,8181,8186.1,47746.18633,8180.25
2.815574105,49,8185.57,8185.7,8185.57,8188.44,23048.54917,8182.05
4.004372405,72,8187.3,8185.74,8185.57,8187.44,32778.90087,8185.7
1.476828802,61,8182.6,8187.44,8180.6,8187.83,12088.22261,8185.74
8.488476315,150,8181.47,8180.6,8175.11,8182.29,69440.75004,8187.44
3.003471198,101,8184.17,8181.47,8181.4,8184.81,24577.74237,8180.6
4.754968205,74,8184.67,8184.14,8183.46,8185.5,38914.44941,8181.47
5.572419587,140,8186.37,8185.5,8183.72,8188,45615.80054,8184.14
2.4983,87,8186.73,8186.37,8186.36,8188.36,20454.79866,8185.5
3.849435356,105,8187.15,8186.74,8186.74,8189.19,31516.10699,8186.37
5.91,58,8187,8187.55,8186.74,8187.55,48385.40262,8186.74
1.4954,45,8187.31,8187.54,8186.35,8188.17,12243.36449,8187.55
1.624845498,45,8188.28,8186.89,8186.89,8188.28,13303.88812,8187.54
2.765539267,77,8190.7,8188.29,8188.26,8190.7,22648.4878,8186.89
5.9626,51,8192.35,8190.29,8189.89,8192.35,48840.29308,8188.29
2.678897237,65,8193.06,8192.36,8191.28,8193.77,21945.643,8190.29
1.560482334,40,8192.36,8191.95,8191.82,8193.49,12783.74127,8192.36
2.429199609,67,8192.36,8191.55,8191.55,8193,19899.70547,8191.95
6.212822698,106,8194.27,8191.76,8190.99,8195.09,50904.15269,8191.55
7.5502,111,8190.78,8194.78,8190.35,8195.09,61855.7849,8191.76
4.723007818,121,8192.13,8191.18,8190.01,8194.07,38692.12333,8194.78
1.7949,80,8190.84,8191.09,8190.43,8193.06,14702.67672,8191.18
3.133725022,83,8191.63,8190.43,8189.09,8192.45,25667.4979,8191.09
3.388368931,86,8187.92,8191.63,8187.52,8192.45,27751.1307,8190.43
4.368295365,94,8187.51,8187.45,8187.21,8189.15,35770.48411,8191.63
1.4039,60,8186.78,8187.51,8186.7,8188.39,11494.18022,8187.45
8.8238,112,8192.4,8186.73,8186.61,8192.41,72273.24153,8187.51
16.7768026,115,8189.19,8192.4,8189.19,8193.8,137429.9828,8186.73
6.5101,96,8183.51,8189.19,8183.47,8189.19,53284.90472,8192.4
5.7466,95,8187.52,8183.2,8183.2,8188.33,47035.30878,8189.19
2.871144388,71,8185.05,8187.46,8185.01,8188.34,23505.61108,8183.2
4.074052864,58,8185.82,8185.15,8185,8185.82,33348.78784,8187.46
12.80113082,148,8184.17,8184.76,8183.45,8185.82,104770.942,8185.15
9.35991912,103,8185.81,8183.85,8183.36,8185.82,76609.94017,8184.76
6.200997404,92,8185.43,8185.82,8185,8185.82,50757.39553,8183.85
2.310420489,73,8184.06,8185.7,8184.06,8185.82,18911.64516,8185.82
2.5578,90,8184.26,8185.04,8183.72,8185.61,20934.76093,8185.7
5.899823982,82,8185.08,8184.71,8184.19,8185.82,48293.87318,8185.04
5.69058014,91,8186.06,8185.07,8184.66,8187.04,46581.12471,8184.71
2.251843681,101,8183.83,8185.11,8182.41,8186.06,18430.12003,8185.07
10.80462227,149,8181.52,8184.82,8181.52,8187.3,88421.05452,8185.11
11.13083616,85,8176.07,8181.52,8176.07,8182.27,91061.26095,8184.82
2.685613848,82,8172.5,8175.99,8171.69,8177.3,21953.92853,8181.52
3.895624389,97,8170.15,8172.5,8168.93,8173.88,31832.03482,8175.99
8.855727149,116,8166.12,8170.57,8165.98,8170.57,72331.53961,8172.5
2.187177073,37,8166.27,8166.27,8165.48,8166.27,17860.30564,8170.57
4.301351722,77,8168.05,8165.88,8165.47,8169.51,35125.3916,8166.27
10.37577847,101,8170.56,8168.62,8168.05,8170.57,84770.96112,8165.88
5.118633922,76,8166.88,8170.34,8166.8,8170.64,41814.39727,8168.62
4.692177797,98,8166.89,8166.8,8165.33,8167.23,38317.03566,8170.34
3.964289896,98,8167.66,8166.08,8165.95,8167.9,32377.94289,8166.8
8.595449925,160,8171.82,8165.95,8165.95,8172.92,70227.8987,8166.08
4.6336,122,8171.22,8172.23,8170.58,8173.77,37863.02073,8165.95
4.172798975,110,8170.58,8171.41,8169.8,8171.41,34092.87172,8172.23
1.809349747,66,8169.68,8171.4,8169.68,8171.91,14783.32702,8171.41
3.6298,84,8168.42,8169.93,8168.3,8170.5,29651.34707,8171.4
1.4159,49,8168.52,8168.55,8167.72,8168.55,11565.3631,8169.93
1.948360892,45,8168.53,8168.52,8167.64,8168.55,15915.10456,8168.55
13.65734316,114,8160.37,8168.53,8160.3,8168.54,111527.2648,8168.52
17.9414809,173,8163.9,8160.35,8159.29,8167.24,146454.9753,8168.53
10.185,143,8166.61,8163.9,8162.83,8167.35,83168.30862,8160.35
2.3258,74,8164.07,8167.34,8164.07,8167.35,18994.52016,8163.9
7.931177451,139,8160.04,8164.02,8159.99,8167.22,64732.1168,8167.34
6.95707658,130,8160.85,8160.04,8159.98,8160.85,56774.30761,8164.02
11.94380698,204,8161.67,8160.71,8158.85,8167.35,97492.70717,8160.04
31.73707852,282,8163.67,8160.79,8151.2,8163.67,258893.2422,8160.71
13.48015056,143,8168.7,8163.89,8163.43,8168.84,110084.1091,8160.79
11.94045284,181,8165.19,8169.44,8162.67,8174.02,97527.46597,8163.89
6.215778421,136,8172.31,8165.74,8165.09,8172.81,50786.49823,8169.44
2.4062,75,8175.27,8172.17,8172,8175.36,19667.14957,8165.74
2.969811629,68,8178.62,8175.35,8174.36,8178.62,24281.34768,8172.17
6.904523627,121,8181.26,8178.17,8175.05,8181.66,56463.92973,8175.35
3.02154361,92,8186.52,8181.26,8181.26,8186.52,24726.90406,8178.17
0.8935,33,8186.32,8185.8,8185.8,8186.62,7314.539642,8181.26
3.2475,58,8184.54,8186.22,8184.19,8186.99,26579.01054,8185.8
4.8701,93,8183,8184.3,8182.9,8184.99,39853.26115,8186.22
3.6743,86,8185.42,8183,8182.94,8185.61,30068.92685,8184.3
0.989053899,45,8184.8,8185.61,8183.79,8185.63,8095.632611,8183
2.8547,78,8184.96,8184.4,8183.1,8185.93,23361.88617,8185.61
1.551569916,61,8186.6,8184.95,8184.15,8186.61,12700.27821,8184.4
7.1121,71,8189.84,8186.6,8186.56,8189.84,58235.82619,8184.95
1.8984,80,8192.28,8189.84,8189.02,8193.49,15549.20557,8186.6
3.9329,80,8188.23,8192.12,8188.23,8193.95,32216.79642,8189.84
2.2753,64,8190.23,8188.82,8188.23,8190.23,18632.39648,8192.12
2.425615635,107,8183.71,8189.87,8183.15,8190.3,19861.55192,8188.82
11.2038,125,8181.06,8183.69,8179.31,8187.42,91674.40324,8189.87
8.25771251,125,8181.22,8181.06,8179.25,8185.27,67564.63049,8183.69
16.38812862,147,8177.94,8181.17,8172.6,8182.59,133996.363,8181.06
13.00728695,200,8193.1,8177.94,8175.62,8194.11,106445.8955,8181.17
7.803447861,112,8195.49,8192.65,8192.27,8196.96,63947.71882,8177.94
0.956846923,77,8194.91,8195.49,8194.51,8196.96,7842.330957,8192.65
3.0322,60,8194.08,8195.32,8192.94,8195.32,24845.80036,8195.49
3.7307,99,8193.9,8194.04,8193.9,8198.35,30577.14354,8195.32
15.76866649,151,8187.83,8193.83,8187.1,8193.83,129131.1101,8194.04
14.77813363,122,8188.88,8187.99,8187.18,8189,121004.3652,8193.83
4.665648718,58,8190,8189,8187.54,8190.38,38208.86905,8187.99
2.3203,62,8192.29,8190,8189.59,8192.74,19005.90933,8189
3.757430929,81,8192.68,8191.9,8191.28,8193.86,30782.83317,8190
4.224444844,98,8188.84,8192.61,8188.84,8192.87,34605.15845,8191.9
1.714984227,56,8191.11,8188.83,8187.93,8191.11,14044.48194,8192.61
3.552,111,8183.72,8190.73,8183.72,8192,29087.69679,8188.83
9.4638,163,8183.55,8183.56,8180,8186.51,77441.5437,8190.73
5.666636156,115,8185.66,8183.55,8183.55,8186.62,46384.28871,8183.56
7.12219121,128,8186.62,8185.39,8182.89,8186.62,58289.81582,8183.55
41.5107094,291,8192.09,8186.62,8177.92,8192.43,339737.7095,8185.39
17.18816646,169,8196.38,8192.43,8187.9,8197.05,140834.1311,8186.62
2.446108631,94,8197.98,8196.25,8195.47,8197.99,20049.48827,8192.43
4.9559,54,8198,8197.99,8197.92,8198,40628.40767,8196.25
5.2874,96,8199.91,8198,8197.73,8199.91,43347.86911,8197.99
3.8583,90,8201.64,8199.91,8199.65,8202.47,31641.25874,8198
0.795299756,61,8200.08,8202,8200.07,8202.47,6522.503923,8199.91
3.43340513,85,8202.7,8200.07,8200,8203.92,28155.34205,8202
6.213947928,119,8204.93,8203.17,8200.09,8204.93,50978.51187,8200.07
2.7866,70,8204.41,8204.99,8203.33,8205.94,22862.73941,8203.17
4.804351638,123,8205.98,8204.44,8203.33,8206,39417.71337,8204.99
1.168989408,40,8206.99,8206,8206,8206.99,9593.408755,8204.44
2.6599,72,8206.74,8206.49,8205.38,8206.99,21828.69873,8206
1.12247051,38,8206.87,8206.48,8205.92,8206.99,9211.857161,8206.49
2.435486104,41,8206.74,8206.88,8206.41,8207,19987.81169,8206.48
2.010246982,47,8207.77,8206.38,8206.33,8207.77,16498.21256,8206.88
7.9511,108,8207.15,8207.93,8201.23,8208.45,65240.41573,8206.38
1.498075939,64,8207.98,8207.2,8206.33,8207.99,12295.4891,8207.93
4.194419003,45,8208.08,8207.91,8207.9,8208.08,34427.77727,8207.2
14.6829,76,8209.54,8208.39,8207.99,8211.4,120535.0625,8207.91
4.2318,74,8209.5,8208.86,8207.78,8210.23,34737.24167,8208.39
2.1116,60,8208,8210.23,8207.99,8210.23,17333.87879,8208.86
15.6553,93,8203.71,8208,8203.31,8208,128447.619,8210.23
4.6508,75,8204,8203.45,8203.17,8204,38154.88467,8208
7.723740224,107,8204,8204,8203.17,8205.8,63365.79352,8203.45
9.2639,113,8206.35,8204,8203.98,8207.21,76004.91619,8204
5.086811213,122,8208,8206.85,8205.44,8208,41747.15641,8204
5.086171441,117,8203.15,8208,8201.93,8208.27,41733.62929,8206.85
27.90962639,326,8210.8,8203.16,8191.03,8211.4,228887.3163,8208
8.0619,127,8214.11,8211,8209.65,8216.24,66212.36239,8203.16
10.7934,80,8210.13,8213.82,8210.13,8215,88649.95641,8211
6.325179215,90,8214.86,8210.13,8210.12,8215.05,51951.16574,8213.82
9.5676,130,8226.18,8214.87,8214.7,8226.18,78648.26016,8210.13
6.805228217,139,8218.14,8226.18,8218.14,8229,55975.11315,8214.87
10.20818332,108,8218.38,8218.35,8215,8219.22,83876.4204,8226.18
5.4168,85,8218.38,8219.06,8217.94,8220.53,44523.93425,8218.35
22.04945417,235,8223.49,8220.37,8207.97,8224.14,181142.2044,8219.06
41.04959896,263,8217.56,8223.49,8215.82,8231.94,337519.5263,8220.37
15.27678027,138,8207.67,8218.34,8207.37,8218.34,125436.8966,8223.49
10.3131,77,8210.81,8208,8207.63,8211,84668.14539,8218.34
13.69582543,109,8209.78,8210.81,8208.4,8214,112448.457,8208
7.3042,73,8208.5,8208.97,8208.5,8209.8,59961.12886,8210.81
4.7538,76,8205.6,8208.79,8204.85,8209.69,39016.37753,8208.97
9.8714,56,8204.38,8205.6,8204.38,8205.61,80998.88373,8208.79
2.6872,53,8206.42,8204.31,8204.01,8206.42,22048.80081,8205.6
3.035164833,94,8202,8206.26,8202,8207.26,24903.6873,8204.31
8.491235167,98,8202.4,8202,8202,8204.48,69650.20276,8206.26
17.5504,172,8206.52,8202.79,8201.42,8206.88,143991.8686,8202
21.33482413,94,8203.12,8207.52,8203.12,8208.52,175052.0974,8202.79
5.153050167,61,8200.66,8203.12,8200.66,8203.12,42265.10312,8207.52
9.857342426,65,8201.46,8200.66,8200.66,8201.46,80843.4542,8203.12
8.7676,35,8200.71,8201.45,8200.71,8201.45,71906.63073,8200.66
11.5043,70,8203.81,8201,8200.53,8203.81,94365.1348,8201.45
4.007791863,83,8197,8204.89,8197,8205.8,32865.80069,8201
1.2247,42,8195.43,8197,8195.38,8197,10037.88438,8204.89
8.5256,128,8202.63,8195.38,8194.82,8202.64,69902.7623,8197
4.7519,57,8199.36,8200.92,8198.5,8201.57,38965.14883,8195.38
3.402085348,112,8202.68,8199.36,8198.54,8203.67,27899.64722,8200.92
7.040718811,143,8193.88,8202.72,8192.45,8204.62,57707.9392,8199.36
4.074546076,87,8198.21,8193.93,8193.5,8198.51,33393.91235,8202.72
2.7038,82,8196.48,8198.48,8194.73,8199.31,22165.12982,8193.93
9.6487,171,8186.44,8196.48,8186.44,8197.58,79060.17285,8198.48
6.4471,108,8196.72,8186.44,8186.34,8199.72,52818.11401,8196.48
6.7356,115,8201.96,8199.39,8197.78,8202.95,55242.63378,8186.44
1.514,77,8200.22,8201.16,8199.43,8201.99,12416.34803,8199.39
3.471354177,90,8201.21,8200.22,8197.09,8201.34,28464.59359,8201.16
15.2432,140,8211.19,8201.99,8197.61,8212.5,125081.5583,8200.22
4.431736975,97,8210.19,8211.19,8210.19,8213.38,36394.39145,8201.99
3.322248513,93,8209.42,8210.19,8206.36,8210.89,27273.32301,8211.19
7.8344,106,8212.08,8209.13,8209.04,8213.9,64336.2424,8210.19
3.5827,57,8215,8211.26,8211.26,8215,29427.27592,8209.13
8.3931641,62,8215.17,8215,8214.52,8215.37,68948.83699,8211.26
7.598411221,78,8214,8215.17,8213.44,8216.51,62421.02044,8215
11.01839831,151,8215.77,8214,8205.27,8215.81,90469.16721,8215.17
3.2158,61,8218.07,8215.87,8215.87,8218.34,26426.06713,8214
4.1235,61,8219,8217.52,8217.52,8219,33888.67109,8215.87
1.103052557,33,8219.16,8219,8218.34,8219.17,9065.984939,8217.52
2.7703,49,8219.99,8219.17,8218.35,8220,22770.7368,8219
18.73114912,168,8212.16,8220,8212.16,8224.09,153961.3329,8219.17
9.884927291,86,8208.03,8212.16,8207.6,8212.16,81142.48701,8220
21.9581,59,8207.47,8207.47,8207.47,8210,180272.8586,8212.16
1.0276,55,8209.12,8207.48,8207.48,8209.92,8435.591808,8207.47
0.7525,30,8209.94,8209.12,8209.12,8209.95,6177.888632,8207.48
1.0056,33,8209.94,8209.94,8209.93,8209.99,8255.914287,8209.12
8.893608425,110,8204.7,8210,8203.94,8210,72999.28028,8209.94
3.8202,57,8208.06,8205.72,8204.7,8208.8,31352.93186,8210
5.5806,132,8209.11,8207.28,8200.91,8209.11,45788.58996,8205.72
0.7892,43,8209.12,8209.11,8208.29,8209.12,6478.487283,8207.28
1.7661,67,8210.91,8209.11,8208.3,8210.91,14497.8109,8209.11
6.4414,70,8207.71,8210.1,8207.66,8211.71,52883.59234,8209.11
4.2533,56,8205.19,8207.71,8205.19,8207.71,34908.56999,8210.1
1.0474,37,8204.39,8204.43,8203.56,8204.43,8592.767028,8207.71
1.9047,24,8203.21,8203.6,8202.79,8203.62,15624.17211,8204.43
2.8704,54,8201.05,8203.21,8201.05,8203.21,23545.45646,8203.6
5.5989,93,8203.2,8201.56,8200,8204.01,45923.30214,8203.21
3.507715449,61,8202.37,8203.2,8201.55,8205.48,28775.59245,8201.56
2.4462,74,8196.63,8202.37,8196.63,8202.37,20058.29709,8203.2
5.7279,75,8190,8196.51,8190,8196.51,46930.64465,8202.37
8.5189,143,8202.26,8190,8190,8202.26,69829.13793,8196.51
1.2923,57,8202.26,8201.96,8200,8202.47,10598.68876,8190
0.9445,26,8201.2,8202.26,8201.18,8202.69,7747.048394,8201.96
0.3534,37,8200.16,8201.92,8200.16,8202.47,2898.315769,8202.26
12.4897,77,8202.6,8200.06,8199.15,8202.6,102412.7546,8201.92
1.4793,50,8208.39,8202.74,8202.74,8208.39,12137.28984,8200.06
4.9051,100,8209.28,8207.39,8207.39,8211.15,40268.95722,8202.74
3.7104,91,8204.22,8210.1,8204.22,8210.1,30450.92249,8207.39
10.4285,167,8216.04,8204.22,8202.59,8216.04,85571.76421,8210.1
8.4126,102,8212.31,8216.04,8211.11,8217.13,69093.91435,8204.22
18.9411,125,8220.81,8212.32,8212.29,8220.82,155636.5201,8216.04
9.7201,107,8218.22,8220.81,8218.22,8225,79918.07491,8212.32
9.952691501,117,8216.41,8218.22,8216.4,8222.29,81799.89567,8220.81
3.4723,82,8214.43,8216.4,8214.43,8216.4,28527.06853,8218.22
6.695475144,107,8209.17,8213.92,8208.35,8215.54,54992.96363,8216.4
12.7506,139,8209.68,8208.35,8202.66,8215.4,104671.0255,8213.92
7.537,150,8199.38,8209.63,8199.38,8210.64,61844.17621,8208.35
2.7048,49,8202.31,8199.38,8199.38,8202.74,22181.84889,8209.63
16.7859,188,8199.9,8202.75,8197.57,8215,137727.5953,8199.38
14.7128,147,8208.1,8199.95,8193.49,8210.55,120683.0308,8202.75
23.3614,198,8208.9,8208.07,8190.39,8209.5,191671.7528,8199.95
23.86854493,228,8216.4,8208.34,8198.83,8216.41,195900.1678,8208.07
14.41686249,176,8221.97,8216.44,8210,8222.15,118414.5144,8208.34
6.8539,80,8224.49,8222,8222,8224.49,56362.52056,8216.44
3.6163,49,8223.03,8224.49,8223.03,8224.49,29740.94555,8222
1.2715,45,8220.38,8223.01,8220.38,8223.02,10454.81765,8224.49
2.4897,68,8215.62,8219.93,8214.83,8220.39,20460.19951,8223.01
7.959196731,124,8222.45,8215.62,8212.79,8222.45,65390.01583,8219.93
18.2227,179,8211.45,8219.89,8211.38,8226.47,149739.3399,8215.62
8.8976,145,8216.87,8211.45,8210.1,8217.04,73067.89339,8219.89
3.2071,88,8226.65,8217.08,8217.07,8226.65,26367.3154,8211.45
11.42347983,171,8224.89,8226.65,8223.36,8230.28,93985.7499,8217.08
6.1204,122,8240.29,8224.07,8224.07,8240.29,50380.18396,8226.65
5.345611746,66,8243.71,8240.29,8240.29,8245,44059.56475,8224.07
21.28417906,182,8238.27,8244.43,8235.8,8245.9,175428.3589,8240.29
16.72079591,176,8240.57,8238.32,8235,8240.95,137729.3007,8244.43
20.27472094,171,8234.01,8240,8232.21,8241.79,167030.6564,8238.32
42.89708972,293,8247.95,8233.21,8226.92,8258.94,353793.3551,8240
80.01672875,435,8270.21,8250.66,8245.1,8275,661008.1107,8233.21
112.4087262,426,8242.79,8270.27,8242.79,8271,927897.1515,8250.66
29.24456849,313,8221.26,8248.46,8220.31,8250,240978.1153,8270.27
62.91975324,449,8199.99,8222.36,8199.99,8231.93,517212.9766,8248.46
40.24668993,366,8188.24,8200,8170,8200,329401.8936,8222.36
14.54592315,158,8170.29,8186.7,8169.74,8190.86,118923.134,8200
5.619714601,121,8177.3,8170.29,8170.2,8177.86,45930.87622,8186.7
9.8089,177,8164.5,8177.25,8162.02,8177.88,80125.54686,8170.29
3.6328,103,8172.21,8164.73,8162.14,8174.81,29685.13725,8177.25
18.90602904,215,8168.79,8173.21,8168.05,8178.84,154550.6312,8164.73
26.82914072,216,8164.11,8168.79,8163.8,8176.83,219173.6794,8173.21
7.301065815,135,8153.46,8163.97,8153.3,8163.97,59555.11536,8168.79
5.7342,79,8148.59,8153.46,8146.48,8154.13,46725.74889,8163.97
6.8331,122,8150.85,8149.28,8147.74,8152.47,55685.77434,8153.46
13.5233,152,8154.6,8150.85,8144.55,8155.24,110206.0799,8149.28
2.7824,97,8153.7,8154.6,8152.78,8154.61,22685.67171,8150.85
3.1855,73,8154.15,8153.7,8152.77,8155.08,25974.44657,8154.6
3.185,85,8155.81,8153.54,8153.52,8156.36,25975.02456,8153.7
7.2906,92,8158.19,8155.82,8154.12,8158.2,59464.82587,8153.54
3.464365382,60,8157.65,8158.19,8155.82,8158.46,28259.46443,8155.82
8.515213369,133,8151.99,8158.47,8150.35,8158.47,69423.73499,8158.19
0.606926496,39,8152,8151.97,8151.97,8152.8,4947.748386,8158.47
13.5518,138,8151.77,8152.29,8151.48,8155.56,110503.8886,8151.97
2.6068,74,8156.26,8151.77,8151,8156.67,21257.15647,8152.29
6.268716195,100,8152.69,8156.26,8151.69,8157.72,51119.40489,8151.77
4.3766,71,8148.54,8153.51,8148.49,8153.51,35675.07133,8156.26
11.04664638,130,8151.99,8148.49,8147.93,8154.47,90051.53293,8153.51
13.06007757,120,8155,8152.03,8152.03,8157.26,106502.822,8148.49
7.851184118,97,8147.42,8155,8144.58,8155,63979.7859,8152.03
5.097268434,86,8145.79,8147.42,8144.62,8149.19,41521.7315,8155
7.957600933,117,8143.27,8148.44,8143.27,8148.44,64825.72961,8147.42
10.03960133,172,8157.64,8143.27,8140.97,8157.64,81827.49253,8148.44
24.65025725,263,8143.43,8156.65,8140,8158.47,200873.4209,8143.27
5.61629039,107,8151.98,8143.6,8142.81,8152.33,45763.27759,8156.65
8.372154091,92,8156.92,8152.33,8151.94,8158.62,68264.95301,8143.6
10.9953,149,8158.99,8157.89,8152.75,8160.11,89690.9,8152.33
9.0124,133,8151.05,8158.18,8145.1,8159,73428.99893,8157.89
32.55420151,282,8161.92,8151.82,8149.51,8162.66,265513.5664,8158.18
16.1345,194,8140.38,8162.87,8139.87,8168.63,131638.0288,8151.82
2.7762,90,8135.68,8140.38,8131.42,8140.41,22592.12512,8162.87
14.7986,192,8139.18,8134.3,8129.85,8141.25,120378.0566,8140.38
21.1292,182,8137.23,8139.18,8132.21,8140,171879.2044,8134.3
19.897,180,8120.47,8134.08,8120,8140.7,161787.7939,8139.18
16.066,196,8118.37,8120.47,8117.64,8134.51,130519.1688,8134.08
21.10717763,195,8125.1,8117.61,8115.01,8129.26,171396.5909,8120.47
29.76971194,309,8111.66,8133.56,8110.45,8145.62,242100.8586,8117.61
6.726,105,8105.52,8111.67,8104.92,8111.67,54527.04406,8133.56
22.22451029,251,8093.13,8105.13,8093.13,8109.48,180068.0217,8111.67
28.38,176,8091,8092.06,8085,8093.93,229541.976,8105.13
8.7635,131,8105.92,8091.8,8090.96,8105.93,70990.46135,8092.06
5.0279,78,8113.52,8106.72,8105.91,8113.52,40779.75227,8091.8
8.223316071,101,8115.43,8113.51,8113.5,8116.6,66738.66044,8106.72
1.859231272,70,8113.84,8115.07,8113.84,8115.6,15087.56856,8113.51
15.9842,222,8122.02,8113.84,8113.36,8122.31,129764.5801,8115.07
10.19346538,151,8117.57,8122.05,8116.76,8122.05,82764.89714,8113.84
10.9680987,176,8115.01,8116.76,8114.08,8125.26,89056.65576,8122.05
8.5391,105,8110.52,8114.2,8109.88,8114.2,69265.53344,8116.76
2.719999541,79,8111.86,8110.18,8110.13,8111.86,22062.40847,8114.2
